"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2023","9,000","8,850","9,000","8,850","1.30M","1.41%"
"07/11/2023","8,875","8,975","9,050","8,825","2.28M","-1.11%"
"07/10/2023","8,975","9,050","9,100","8,925","2.13M","-1.10%"
"07/07/2023","9,075","9,050","9,225","8,950","4.30M","0.28%"
"07/06/2023","9,050","8,975","9,250","8,850","7.93M","0.84%"
"07/05/2023","8,975","8,975","9,000","8,775","4.83M","0.00%"
"07/04/2023","8,975","8,825","9,175","8,750","6.54M","1.70%"
"07/03/2023","8,825","8,625","8,975","8,600","6.53M","2.32%"
"06/27/2023","8,625","8,775","8,825","8,575","2.90M","-1.71%"
"06/26/2023","8,775","8,725","8,900","8,575","2.54M","0.86%"
"06/23/2023","8,700","8,625","9,000","8,600","7.26M","1.16%"
"06/22/2023","8,600","8,850","8,950","8,450","6.64M","-2.82%"
"06/21/2023","8,850","8,550","8,950","8,550","5.11M","3.51%"
"06/20/2023","8,550","8,450","8,675","8,400","3.51M","2.09%"
"06/19/2023","8,375","9,100","9,100","8,275","9.29M","-7.97%"
"06/16/2023","9,100","9,000","9,125","8,975","57.13M","1.11%"
"06/15/2023","9,000","8,750","9,075","8,625","12.22M","2.86%"
"06/14/2023","8,750","8,700","9,050","8,575","6.12M","0.57%"
"06/13/2023","8,700","8,650","8,800","8,600","5.76M","0.58%"
"06/12/2023","8,650","8,700","8,950","8,600","6.60M","-0.57%"
"06/09/2023","8,700","8,700","8,800","8,575","7.17M","0.00%"
"06/08/2023","8,700","8,775","8,850","8,650","9.90M","-0.85%"
"06/07/2023","8,775","8,475","8,775","8,250","16.72M","3.24%"
"06/06/2023","8,500","8,475","8,625","8,325","14.15M","1.80%"
"06/05/2023","8,350","8,300","8,675","8,250","8.31M","0.60%"
"05/31/2023","8,300","8,125","8,450","8,125","10.77M","1.22%"
"05/30/2023","8,200","8,025","8,475","8,025","16.19M","2.18%"
"05/29/2023","8,025","7,850","8,150","7,850","5.66M","2.23%"
"05/26/2023","7,850","7,775","7,925","7,600","973.70K","0.96%"
"05/25/2023","7,775","7,800","8,100","7,725","6.89M","-1.89%"
"05/24/2023","7,925","7,700","8,150","7,650","7.81M","3.59%"
"05/23/2023","7,650","7,675","7,725","7,550","3.20M","0.00%"
"05/22/2023","7,650","7,800","7,800","7,625","3.21M","-1.92%"
"05/19/2023","7,800","7,600","7,825","7,600","6.94M","2.63%"
"05/17/2023","7,600","7,425","7,725","7,325","3.54M","2.36%"
"05/16/2023","7,425","7,650","7,650","7,375","11.27M","-3.26%"
"05/15/2023","7,675","7,775","7,900","7,600","2.26M","-1.60%"
"05/12/2023","7,800","7,600","7,925","7,575","2.46M","2.63%"
"05/11/2023","7,600","7,525","7,825","7,525","3.95M","-1.62%"
"05/10/2023","7,725","7,725","7,975","7,650","6.10M","0.00%"
"05/09/2023","7,725","7,750","7,800","7,600","9.61M","-0.32%"
"05/08/2023","7,750","7,550","7,800","7,525","6.60M","2.65%"
"05/05/2023","7,550","7,600","7,625","7,475","3.50M","0.00%"
"05/04/2023","7,550","7,450","7,625","7,325","7.22M","1.34%"
"05/03/2023","7,450","7,350","7,450","7,200","4.06M","1.36%"
"05/02/2023","7,350","7,100","7,450","7,050","17.70M","5.00%"
"04/28/2023","7,000","6,800","7,125","6,800","146.62M","2.94%"
"04/27/2023","6,800","6,600","6,900","6,600","3.75M","3.03%"
"04/26/2023","6,600","6,725","6,775","6,600","3.68M","-1.49%"
"04/18/2023","6,700","6,625","6,700","6,625","1.62M","0.75%"
"04/17/2023","6,650","6,600","6,725","6,575","4.19M","0.76%"
"04/14/2023","6,600","6,625","6,650","6,550","2.70M","0.00%"
"04/13/2023","6,600","6,675","6,750","6,600","1.96M","-1.49%"
"04/12/2023","6,700","6,650","6,700","6,475","7.11M","0.00%"
"04/11/2023","6,700","6,650","6,700","6,575","2.42M","1.13%"
"04/10/2023","6,625","6,750","6,750","6,600","2.92M","-1.85%"
"04/06/2023","6,750","6,825","6,825","6,650","2.60M","-1.10%"
"04/05/2023","6,825","6,850","6,900","6,600","6.89M","0.00%"
