"Date","Price","Open","High","Low","Vol.","Change %"
"11/17/2020","143","148","149","140","9.45M","-2.05%"
"11/16/2020","146","143","146","143","1.63M","2.10%"
"11/13/2020","143","140","147","140","3.87M","2.14%"
"11/12/2020","140","141","143","139","2.23M","-0.71%"
"11/11/2020","141","142","142","138","1.61M","0.71%"
"11/10/2020","140","140","142","139","2.19M","1.45%"
"11/09/2020","138","138","140","137","2.62M","0.00%"
"11/06/2020","138","140","140","137","1.05M","-0.72%"
"11/05/2020","139","139","139","137","968.90K","1.46%"
"11/04/2020","137","138","142","135","4.22M","-0.72%"
"11/03/2020","138","139","140","137","1.68M","0.00%"
"11/02/2020","138","139","140","136","701.90K","-0.72%"
"10/27/2020","139","140","142","139","2.10M","-1.42%"
"10/26/2020","141","141","144","139","1.47M","-0.70%"
"10/23/2020","142","143","150","141","3.87M","-0.70%"
"10/22/2020","143","146","146","140","1.88M","-2.05%"
"10/21/2020","146","143","162","143","25.25M","2.10%"
"10/20/2020","143","143","146","142","3.23M","0.70%"
"10/19/2020","142","141","144","140","2.97M","1.43%"
"10/16/2020","140","139","144","138","3.35M","1.45%"
"10/15/2020","138","141","142","138","2.10M","-2.13%"
"10/14/2020","141","139","143","138","1.91M","1.44%"
"10/13/2020","139","143","143","139","2.08M","-0.71%"
"10/12/2020","140","140","143","140","1.55M","0.00%"
"10/09/2020","140","138","148","138","6.68M","1.45%"
"10/08/2020","138","144","146","138","4.60M","-4.17%"
"10/07/2020","144","140","146","139","4.22M","2.86%"
"10/06/2020","140","142","144","139","2.93M","0.72%"
"10/05/2020","139","139","150","139","10.67M","0.00%"
"10/02/2020","139","140","141","137","865.50K","-0.71%"
"10/01/2020","140","138","149","137","6.37M","2.19%"
"09/30/2020","137","141","142","133","4.24M","-0.72%"
"09/29/2020","138","138","140","136","4.50M","0.73%"
"09/28/2020","137","137","137","135","2.42M","0.74%"
"09/25/2020","136","137","143","135","5.17M","0.74%"
"09/24/2020","135","137","140","133","3.04M","-1.46%"
"09/23/2020","137","139","152","136","10.80M","-1.44%"
"09/22/2020","139","139","140","137","1.44M","-0.71%"
"09/21/2020","140","140","142","139","3.07M","0.00%"
"09/18/2020","140","138","141","137","807.60K","1.45%"
"09/17/2020","138","141","141","137","2.02M","-1.43%"
"09/16/2020","140","143","143","139","1.21M","0.00%"
"09/15/2020","140","145","146","138","2.79M","-1.41%"
"09/14/2020","142","140","147","140","2.46M","2.16%"
"09/11/2020","139","134","144","129","3.95M","2.21%"
"09/10/2020","136","141","143","134","11.66M","-5.56%"
"09/09/2020","144","150","154","144","13.79M","-3.36%"
"09/08/2020","149","143","152","141","20.50M","4.20%"
"09/07/2020","143","150","152","142","8.78M","-3.38%"
"09/04/2020","148","153","156","147","16.98M","-3.27%"
"09/03/2020","153","158","162","153","6.03M","-3.16%"
"09/02/2020","158","160","163","156","2.38M","0.64%"
"09/01/2020","157","156","161","156","1.96M","0.00%"
"08/31/2020","157","165","165","156","3.21M","-3.68%"
"08/28/2020","163","166","170","163","3.54M","-1.81%"
"08/27/2020","166","170","170","165","3.10M","-2.92%"
"08/26/2020","171","178","180","171","4.10M","-2.29%"
"08/25/2020","175","166","175","162","11.60M","5.42%"
"08/24/2020","166","167","170","161","3.78M","-0.60%"
"08/19/2020","167","169","175","166","15.82M","0.60%"
"08/18/2020","166","161","169","161","3.70M","3.75%"
"08/14/2020","160","156","162","155","4.19M","2.56%"
"08/13/2020","156","155","158","154","2.37M","0.00%"
"08/12/2020","156","160","160","154","1.26M","-1.27%"
"08/11/2020","158","157","160","156","1.05M","1.94%"
"08/10/2020","155","156","157","154","1.22M","0.00%"
"08/07/2020","155","155","158","155","972.90K","0.00%"
"08/06/2020","155","153","157","153","2.41M","1.31%"
"08/05/2020","153","152","158","152","926.90K","-1.29%"
"08/04/2020","155","142","158","142","970.10K","1.97%"
"08/03/2020","152","154","157","145","2.59M","-1.94%"
"07/30/2020","155","159","161","155","2.92M","-3.73%"
"07/29/2020","161","159","166","159","972.70K","-3.01%"
