"Date","Price","Open","High","Low","Vol.","Change %"
"04/06/2023","4,030","4,060","4,090","4,030","9.01M","-0.98%"
"04/05/2023","4,070","4,100","4,100","4,050","12.11M","-0.73%"
"04/04/2023","4,100","4,090","4,150","4,050","24.81M","1.49%"
"04/03/2023","4,040","4,000","4,060","3,990","29.19M","1.25%"
"03/31/2023","3,990","3,870","3,990","3,870","22.29M","3.10%"
"03/30/2023","3,870","3,920","3,950","3,850","16.08M","-1.02%"
"03/29/2023","3,910","3,860","3,960","3,830","26.73M","2.62%"
"03/28/2023","3,810","3,740","3,840","3,710","19.99M","2.97%"
"03/27/2023","3,700","3,730","3,770","3,700","11.07M","-0.27%"
"03/24/2023","3,710","3,770","3,800","3,710","12.49M","-1.07%"
"03/21/2023","3,750","3,810","3,810","3,750","7.84M","-2.09%"
"03/20/2023","3,830","3,810","3,840","3,760","13.43M","-1.29%"
"03/17/2023","3,880","3,660","3,880","3,660","83.15M","6.30%"
"03/16/2023","3,650","3,790","3,820","3,640","28.03M","-4.20%"
"03/15/2023","3,810","3,850","3,880","3,810","10.90M","-0.52%"
"03/14/2023","3,830","3,920","3,920","3,830","23.04M","-2.54%"
"03/13/2023","3,930","3,890","3,930","3,860","16.22M","1.03%"
"03/10/2023","3,890","3,940","3,940","3,880","12.21M","-1.27%"
"03/09/2023","3,940","3,860","3,940","3,860","23.74M","2.07%"
"03/08/2023","3,860","3,790","3,890","3,770","20.41M","0.78%"
"03/07/2023","3,830","3,950","3,970","3,830","23.66M","-4.01%"
"03/06/2023","3,990","4,000","4,000","3,900","19.64M","-0.50%"
"03/03/2023","4,010","4,010","4,020","3,940","24.57M","0.25%"
"03/02/2023","4,000","3,880","4,000","3,820","36.42M","3.09%"
"03/01/2023","3,880","3,860","3,900","3,860","19.53M","0.52%"
"02/28/2023","3,860","3,730","3,870","3,730","36.88M","3.49%"
"02/27/2023","3,730","3,710","3,780","3,700","16.46M","1.91%"
"02/24/2023","3,660","3,600","3,680","3,570","16.17M","2.81%"
"02/23/2023","3,560","3,560","3,610","3,540","8.37M","0.56%"
